Test,Time,Voltage,Current,Temp (C)
2S1P 122mA discharge,76733,6.62,0.122,0
2S1P 122mA discharge,76734,6.62,0.12,0
2S1P 122mA discharge,76735,6.62,0.124,0
2S1P 122mA discharge,76736,6.62,0.124,0
2S1P 122mA discharge,76737,6.62,0.122,0
2S1P 122mA discharge,76738,6.62,0.122,0
2S1P 122mA discharge,76739,6.62,0.12,0
2S1P 122mA discharge,76740,6.62,0.122,0
2S1P 122mA discharge,76741,6.62,0.122,0
2S1P 122mA discharge,76742,6.62,0.122,0
2S1P 122mA discharge,76743,6.62,0.122,0
2S1P 122mA discharge,76744,6.62,0.12,0
2S1P 122mA discharge,76745,6.62,0.122,0
2S1P 122mA discharge,76746,6.62,0.122,0
2S1P 122mA discharge,76747,6.62,0.122,0
2S1P 122mA discharge,76748,6.62,0.122,0
2S1P 122mA discharge,76749,6.62,0.122,0
2S1P 122mA discharge,76750,6.62,0.124,0
2S1P 122mA discharge,76751,6.62,0.122,0
2S1P 122mA discharge,76752,6.62,0.122,0
2S1P 122mA discharge,76753,6.62,0.122,0
2S1P 122mA discharge,76754,6.62,0.122,0
2S1P 122mA discharge,76755,6.62,0.124,0
2S1P 122mA discharge,76756,6.62,0.12,0
2S1P 122mA discharge,76757,6.62,0.122,0
2S1P 122mA discharge,76758,6.62,0.122,0
2S1P 122mA discharge,76759,6.62,0.122,0
2S1P 122mA discharge,76760,6.62,0.122,0
2S1P 122mA discharge,76761,6.62,0.124,0
2S1P 122mA discharge,76762,6.62,0.122,0
2S1P 122mA discharge,76763,6.62,0.122,0
2S1P 122mA discharge,76764,6.62,0.124,0
2S1P 122mA discharge,76765,6.62,0.124,0
2S1P 122mA discharge,76766,6.62,0.12,0
2S1P 122mA discharge,76767,6.62,0.122,0
2S1P 122mA discharge,76768,6.62,0.122,0
2S1P 122mA discharge,76769,6.62,0.122,0
2S1P 122mA discharge,76770,6.62,0.122,0
2S1P 122mA discharge,76771,6.62,0.12,0
2S1P 122mA discharge,76772,6.62,0.122,0
2S1P 122mA discharge,76773,6.62,0.122,0
2S1P 122mA discharge,76774,6.62,0.122,0
2S1P 122mA discharge,76775,6.62,0.122,0
2S1P 122mA discharge,76776,6.62,0.12,0
2S1P 122mA discharge,76777,6.62,0.122,0
2S1P 122mA discharge,76778,6.62,0.124,0
2S1P 122mA discharge,76779,6.62,0.124,0
2S1P 122mA discharge,76780,6.62,0.122,0
2S1P 122mA discharge,76781,6.62,0.12,0
2S1P 122mA discharge,76782,6.62,0.122,0
2S1P 122mA discharge,76783,6.62,0.122,0
2S1P 122mA discharge,76784,6.62,0.122,0
2S1P 122mA discharge,76785,6.62,0.122,0
2S1P 122mA discharge,76786,6.62,0.12,0
2S1P 122mA discharge,76787,6.62,0.122,0
2S1P 122mA discharge,76788,6.62,0.122,0
2S1P 122mA discharge,76789,6.62,0.122,0
2S1P 122mA discharge,76790,6.62,0.124,0
2S1P 122mA discharge,76791,6.62,0.12,0
2S1P 122mA discharge,76792,6.62,0.122,0
2S1P 122mA discharge,76793,6.62,0.124,0
2S1P 122mA discharge,76794,6.62,0.122,0
2S1P 122mA discharge,76795,6.62,0.122,0
2S1P 122mA discharge,76796,6.62,0.12,0
2S1P 122mA discharge,76797,6.62,0.122,0
2S1P 122mA discharge,76798,6.62,0.122,0
2S1P 122mA discharge,76799,6.62,0.122,0
2S1P 122mA discharge,76800,6.62,0.122,0
2S1P 122mA discharge,76801,6.62,0.12,0
2S1P 122mA discharge,76802,6.62,0.122,0
2S1P 122mA discharge,76803,6.62,0.122,0
2S1P 122mA discharge,76804,6.62,0.124,0
2S1P 122mA discharge,76805,6.62,0.122,0
2S1P 122mA discharge,76806,6.62,0.12,0
2S1P 122mA discharge,76807,6.62,0.124,0
2S1P 122mA discharge,76808,6.62,0.124,0
2S1P 122mA discharge,76809,6.62,0.122,0
2S1P 122mA discharge,76810,6.62,0.122,0
2S1P 122mA discharge,76811,6.62,0.12,0
2S1P 122mA discharge,76812,6.62,0.122,0
2S1P 122mA discharge,76813,6.62,0.124,0
2S1P 122mA discharge,76814,6.62,0.122,0
2S1P 122mA discharge,76815,6.62,0.122,0
2S1P 122mA discharge,76816,6.62,0.12,0
2S1P 122mA discharge,76817,6.62,0.122,0
2S1P 122mA discharge,76818,6.62,0.122,0
2S1P 122mA discharge,76819,6.62,0.122,0
2S1P 122mA discharge,76820,6.62,0.122,0
2S1P 122mA discharge,76821,6.62,0.12,0
2S1P 122mA discharge,76822,6.62,0.124,0
2S1P 122mA discharge,76823,6.61,0.124,0
2S1P 122mA discharge,76824,6.62,0.122,0
2S1P 122mA discharge,76825,6.62,0.122,0
2S1P 122mA discharge,76826,6.62,0.12,0
2S1P 122mA discharge,76827,6.62,0.122,0
2S1P 122mA discharge,76828,6.62,0.122,0
2S1P 122mA discharge,76829,6.62,0.122,0
2S1P 122mA discharge,76830,6.62,0.122,0
2S1P 122mA discharge,76831,6.62,0.12,0
2S1P 122mA discharge,76832,6.62,0.122,0
2S1P 122mA discharge,76833,6.62,0.122,0
2S1P 122mA discharge,76834,6.62,0.124,0
2S1P 122mA discharge,76835,6.62,0.122,0
2S1P 122mA discharge,76836,6.62,0.122,0
2S1P 122mA discharge,76837,6.62,0.122,0
2S1P 122mA discharge,76838,6.62,0.124,0
2S1P 122mA discharge,76839,6.61,0.122,0
2S1P 122mA discharge,76840,6.61,0.122,0
2S1P 122mA discharge,76841,6.61,0.122,0
2S1P 122mA discharge,76842,6.61,0.12,0
2S1P 122mA discharge,76843,6.62,0.12,0
2S1P 122mA discharge,76844,6.62,0.122,0
2S1P 122mA discharge,76845,6.61,0.122,0
2S1P 122mA discharge,76846,6.61,0.122,0
2S1P 122mA discharge,76847,6.61,0.12,0
2S1P 122mA discharge,76848,6.61,0.122,0
2S1P 122mA discharge,76849,6.61,0.122,0
2S1P 122mA discharge,76850,6.61,0.122,0
2S1P 122mA discharge,76851,6.61,0.122,0
2S1P 122mA discharge,76852,6.61,0.124,0
2S1P 122mA discharge,76853,6.61,0.122,0
2S1P 122mA discharge,76854,6.62,0.122,0
2S1P 122mA discharge,76855,6.61,0.122,0
2S1P 122mA discharge,76856,6.61,0.122,0
2S1P 122mA discharge,76857,6.61,0.124,0
2S1P 122mA discharge,76858,6.61,0.12,0
2S1P 122mA discharge,76859,6.61,0.122,0
2S1P 122mA discharge,76860,6.61,0.122,0
2S1P 122mA discharge,76861,6.61,0.122,0
2S1P 122mA discharge,76862,6.61,0.12,0
2S1P 122mA discharge,76863,6.61,0.124,0
2S1P 122mA discharge,76864,6.61,0.122,0
2S1P 122mA discharge,76865,6.61,0.122,0
2S1P 122mA discharge,76866,6.61,0.122,0
2S1P 122mA discharge,76867,6.61,0.122,0
2S1P 122mA discharge,76868,6.61,0.124,0
2S1P 122mA discharge,76869,6.61,0.122,0
2S1P 122mA discharge,76870,6.61,0.122,0
2S1P 122mA discharge,76871,6.61,0.122,0
2S1P 122mA discharge,76872,6.61,0.124,0
2S1P 122mA discharge,76873,6.61,0.12,0
2S1P 122mA discharge,76874,6.61,0.122,0
2S1P 122mA discharge,76875,6.61,0.122,0
2S1P 122mA discharge,76876,6.61,0.122,0
2S1P 122mA discharge,76877,6.61,0.12,0
2S1P 122mA discharge,76878,6.61,0.12,0
2S1P 122mA discharge,76879,6.61,0.122,0
2S1P 122mA discharge,76880,6.61,0.122,0
2S1P 122mA discharge,76881,6.61,0.122,0
2S1P 122mA discharge,76882,6.61,0.124,0
2S1P 122mA discharge,76883,6.61,0.122,0
2S1P 122mA discharge,76884,6.61,0.122,0
2S1P 122mA discharge,76885,6.61,0.122,0
2S1P 122mA discharge,76886,6.61,0.122,0
2S1P 122mA discharge,76887,6.61,0.122,0
2S1P 122mA discharge,76888,6.61,0.12,0
2S1P 122mA discharge,76889,6.61,0.122,0
2S1P 122mA discharge,76890,6.61,0.122,0
2S1P 122mA discharge,76891,6.61,0.122,0
2S1P 122mA discharge,76892,6.61,0.12,0
2S1P 122mA discharge,76893,6.61,0.12,0
2S1P 122mA discharge,76894,6.61,0.122,0
2S1P 122mA discharge,76895,6.61,0.122,0
2S1P 122mA discharge,76896,6.61,0.122,0
2S1P 122mA discharge,76897,6.61,0.124,0
2S1P 122mA discharge,76898,6.61,0.122,0
2S1P 122mA discharge,76899,6.61,0.122,0
2S1P 122mA discharge,76900,6.61,0.122,0
2S1P 122mA discharge,76901,6.61,0.124,0
2S1P 122mA discharge,76902,6.61,0.122,0
2S1P 122mA discharge,76903,6.61,0.12,0
2S1P 122mA discharge,76904,6.61,0.122,0
2S1P 122mA discharge,76905,6.61,0.122,0
2S1P 122mA discharge,76906,6.61,0.122,0
2S1P 122mA discharge,76907,6.61,0.124,0
2S1P 122mA discharge,76908,6.61,0.12,0
2S1P 122mA discharge,76909,6.61,0.122,0
2S1P 122mA discharge,76910,6.61,0.122,0
2S1P 122mA discharge,76911,6.61,0.124,0
2S1P 122mA discharge,76912,6.61,0.124,0
2S1P 122mA discharge,76913,6.61,0.12,0
2S1P 122mA discharge,76914,6.61,0.122,0
2S1P 122mA discharge,76915,6.61,0.122,0
2S1P 122mA discharge,76916,6.61,0.122,0
2S1P 122mA discharge,76917,6.61,0.122,0
2S1P 122mA discharge,76918,6.61,0.12,0
2S1P 122mA discharge,76919,6.61,0.122,0
2S1P 122mA discharge,76920,6.61,0.122,0
2S1P 122mA discharge,76921,6.61,0.124,0
2S1P 122mA discharge,76922,6.61,0.122,0
2S1P 122mA discharge,76923,6.61,0.122,0
2S1P 122mA discharge,76924,6.61,0.12,0
2S1P 122mA discharge,76925,6.61,0.124,0
2S1P 122mA discharge,76926,6.61,0.124,0
2S1P 122mA discharge,76927,6.61,0.122,0
2S1P 122mA discharge,76928,6.61,0.122,0
2S1P 122mA discharge,76929,6.61,0.12,0
2S1P 122mA discharge,76930,6.61,0.124,0
2S1P 122mA discharge,76931,6.61,0.122,0
2S1P 122mA discharge,76932,6.61,0.122,0
2S1P 122mA discharge,76933,6.61,0.122,0
2S1P 122mA discharge,76934,6.61,0.12,0
2S1P 122mA discharge,76935,6.61,0.122,0
2S1P 122mA discharge,76936,6.61,0.124,0
2S1P 122mA discharge,76937,6.61,0.122,0
2S1P 122mA discharge,76938,6.61,0.122,0
2S1P 122mA discharge,76939,6.61,0.12,0
2S1P 122mA discharge,76940,6.61,0.122,0
2S1P 122mA discharge,76941,6.61,0.124,0
2S1P 122mA discharge,76942,6.61,0.124,0
2S1P 122mA discharge,76943,6.61,0.122,0
2S1P 122mA discharge,76944,6.61,0.12,0
2S1P 122mA discharge,76945,6.61,0.122,0
2S1P 122mA discharge,76946,6.61,0.122,0
2S1P 122mA discharge,76947,6.61,0.122,0
2S1P 122mA discharge,76948,6.61,0.122,0
2S1P 122mA discharge,76949,6.61,0.12,0
2S1P 122mA discharge,76950,6.61,0.122,0
2S1P 122mA discharge,76951,6.61,0.122,0
2S1P 122mA discharge,76952,6.61,0.122,0
2S1P 122mA discharge,76953,6.61,0.122,0
2S1P 122mA discharge,76954,6.61,0.12,0
2S1P 122mA discharge,76955,6.61,0.124,0
2S1P 122mA discharge,76956,6.61,0.124,0
2S1P 122mA discharge,76957,6.61,0.122,0
2S1P 122mA discharge,76958,6.61,0.122,0
2S1P 122mA discharge,76959,6.61,0.124,0
2S1P 122mA discharge,76960,6.61,0.12,0
2S1P 122mA discharge,76961,6.61,0.122,0
2S1P 122mA discharge,76962,6.61,0.122,0
2S1P 122mA discharge,76963,6.61,0.122,0
2S1P 122mA discharge,76964,6.61,0.12,0
2S1P 122mA discharge,76965,6.61,0.124,0
2S1P 122mA discharge,76966,6.61,0.122,0
2S1P 122mA discharge,76967,6.61,0.122,0
2S1P 122mA discharge,76968,6.61,0.122,0
2S1P 122mA discharge,76969,6.61,0.122,0
2S1P 122mA discharge,76970,6.61,0.124,0
2S1P 122mA discharge,76971,6.61,0.122,0
2S1P 122mA discharge,76972,6.61,0.122,0
2S1P 122mA discharge,76973,6.61,0.122,0
2S1P 122mA discharge,76974,6.61,0.122,0
2S1P 122mA discharge,76975,6.61,0.12,0
2S1P 122mA discharge,76976,6.61,0.122,0
2S1P 122mA discharge,76977,6.61,0.122,0
2S1P 122mA discharge,76978,6.61,0.122,0
2S1P 122mA discharge,76979,6.61,0.124,0
2S1P 122mA discharge,76980,6.61,0.12,0
2S1P 122mA discharge,76981,6.61,0.122,0
2S1P 122mA discharge,76982,6.61,0.124,0
2S1P 122mA discharge,76983,6.61,0.124,0
2S1P 122mA discharge,76984,6.61,0.122,0
2S1P 122mA discharge,76985,6.61,0.12,0
2S1P 122mA discharge,76986,6.61,0.122,0
2S1P 122mA discharge,76987,6.61,0.122,0
2S1P 122mA discharge,76988,6.61,0.122,0
2S1P 122mA discharge,76989,6.61,0.122,0
2S1P 122mA discharge,76990,6.61,0.12,0
2S1P 122mA discharge,76991,6.61,0.122,0
2S1P 122mA discharge,76992,6.61,0.122,0
2S1P 122mA discharge,76993,6.61,0.122,0
2S1P 122mA discharge,76994,6.61,0.124,0
2S1P 122mA discharge,76995,6.61,0.12,0
2S1P 122mA discharge,76996,6.61,0.122,0
2S1P 122mA discharge,76997,6.61,0.124,0
2S1P 122mA discharge,76998,6.61,0.124,0
2S1P 122mA discharge,76999,6.61,0.122,0
2S1P 122mA discharge,77000,6.61,0.12,0
2S1P 122mA discharge,77001,6.61,0.122,0
2S1P 122mA discharge,77002,6.61,0.122,0
2S1P 122mA discharge,77003,6.61,0.122,0
2S1P 122mA discharge,77004,6.61,0.122,0
2S1P 122mA discharge,77005,6.61,0.12,0
2S1P 122mA discharge,77006,6.61,0.122,0
2S1P 122mA discharge,77007,6.61,0.122,0
2S1P 122mA discharge,77008,6.61,0.124,0
2S1P 122mA discharge,77009,6.61,0.122,0
2S1P 122mA discharge,77010,6.61,0.122,0
2S1P 122mA discharge,77011,6.61,0.12,0
2S1P 122mA discharge,77012,6.61,0.124,0
2S1P 122mA discharge,77013,6.61,0.124,0
2S1P 122mA discharge,77014,6.61,0.122,0
2S1P 122mA discharge,77015,6.61,0.122,0
2S1P 122mA discharge,77016,6.61,0.12,0
2S1P 122mA discharge,77017,6.61,0.122,0
2S1P 122mA discharge,77018,6.61,0.122,0
2S1P 122mA discharge,77019,6.61,0.122,0
2S1P 122mA discharge,77020,6.61,0.122,0
2S1P 122mA discharge,77021,6.61,0.12,0
2S1P 122mA discharge,77022,6.61,0.122,0
2S1P 122mA discharge,77023,6.61,0.124,0
2S1P 122mA discharge,77024,6.61,0.122,0
2S1P 122mA discharge,77025,6.61,0.122,0
2S1P 122mA discharge,77026,6.61,0.122,0
2S1P 122mA discharge,77027,6.61,0.124,0
2S1P 122mA discharge,77028,6.61,0.122,0
2S1P 122mA discharge,77029,6.61,0.122,0
2S1P 122mA discharge,77030,6.61,0.122,0
2S1P 122mA discharge,77031,6.61,0.12,0
2S1P 122mA discharge,77032,6.61,0.12,0
2S1P 122mA discharge,77033,6.61,0.122,0
2S1P 122mA discharge,77034,6.61,0.122,0
2S1P 122mA discharge,77035,6.61,0.122,0
2S1P 122mA discharge,77036,6.61,0.12,0
2S1P 122mA discharge,77037,6.61,0.122,0
2S1P 122mA discharge,77038,6.61,0.122,0
2S1P 122mA discharge,77039,6.61,0.122,0
2S1P 122mA discharge,77040,6.61,0.122,0
2S1P 122mA discharge,77041,6.61,0.12,0
2S1P 122mA discharge,77042,6.61,0.124,0
2S1P 122mA discharge,77043,6.61,0.124,0
2S1P 122mA discharge,77044,6.61,0.122,0
2S1P 122mA discharge,77045,6.61,0.122,0
2S1P 122mA discharge,77046,6.61,0.124,0
2S1P 122mA discharge,77047,6.61,0.12,0
2S1P 122mA discharge,77048,6.61,0.122,0
2S1P 122mA discharge,77049,6.61,0.122,0
2S1P 122mA discharge,77050,6.61,0.122,0
2S1P 122mA discharge,77051,6.61,0.12,0
2S1P 122mA discharge,77052,6.61,0.122,0
2S1P 122mA discharge,77053,6.61,0.122,0
2S1P 122mA discharge,77054,6.61,0.122,0
2S1P 122mA discharge,77055,6.61,0.122,0
2S1P 122mA discharge,77056,6.61,0.12,0
2S1P 122mA discharge,77057,6.61,0.124,0
2S1P 122mA discharge,77058,6.61,0.124,0
2S1P 122mA discharge,77059,6.61,0.122,0
2S1P 122mA discharge,77060,6.61,0.122,0
2S1P 122mA discharge,77061,6.61,0.124,0
2S1P 122mA discharge,77062,6.61,0.122,0
2S1P 122mA discharge,77063,6.61,0.122,0
2S1P 122mA discharge,77064,6.61,0.122,0
2S1P 122mA discharge,77065,6.61,0.122,0
2S1P 122mA discharge,77066,6.61,0.12,0
2S1P 122mA discharge,77067,6.61,0.124,0
2S1P 122mA discharge,77068,6.61,0.122,0
2S1P 122mA discharge,77069,6.61,0.122,0
2S1P 122mA discharge,77070,6.61,0.122,0
2S1P 122mA discharge,77071,6.61,0.12,0
2S1P 122mA discharge,77072,6.61,0.124,0
2S1P 122mA discharge,77073,6.61,0.124,0
2S1P 122mA discharge,77074,6.61,0.122,0
2S1P 122mA discharge,77075,6.61,0.122,0
2S1P 122mA discharge,77076,6.61,0.124,0
2S1P 122mA discharge,77077,6.61,0.122,0
2S1P 122mA discharge,77078,6.61,0.122,0
2S1P 122mA discharge,77079,6.61,0.122,0
2S1P 122mA discharge,77080,6.61,0.122,0
2S1P 122mA discharge,77081,6.61,0.12,0
2S1P 122mA discharge,77082,6.61,0.122,0
2S1P 122mA discharge,77083,6.61,0.122,0
2S1P 122mA discharge,77084,6.61,0.122,0
2S1P 122mA discharge,77085,6.61,0.122,0
2S1P 122mA discharge,77086,6.61,0.12,0
2S1P 122mA discharge,77087,6.61,0.122,0
2S1P 122mA discharge,77088,6.61,0.122,0
2S1P 122mA discharge,77089,6.61,0.122,0
2S1P 122mA discharge,77090,6.61,0.122,0
2S1P 122mA discharge,77091,6.61,0.124,0
2S1P 122mA discharge,77092,6.61,0.122,0
2S1P 122mA discharge,77093,6.61,0.122,0
2S1P 122mA discharge,77094,6.61,0.122,0
2S1P 122mA discharge,77095,6.61,0.122,0
2S1P 122mA discharge,77096,6.61,0.124,0
2S1P 122mA discharge,77097,6.61,0.122,0
2S1P 122mA discharge,77098,6.61,0.12,0
2S1P 122mA discharge,77099,6.61,0.122,0
2S1P 122mA discharge,77100,6.61,0.122,0
2S1P 122mA discharge,77101,6.61,0.122,0
2S1P 122mA discharge,77102,6.61,0.124,0
2S1P 122mA discharge,77103,6.61,0.12,0
2S1P 122mA discharge,77104,6.61,0.122,0
2S1P 122mA discharge,77105,6.61,0.122,0
2S1P 122mA discharge,77106,6.61,0.124,0
2S1P 122mA discharge,77107,6.61,0.124,0
2S1P 122mA discharge,77108,6.61,0.12,0
2S1P 122mA discharge,77109,6.61,0.122,0
2S1P 122mA discharge,77110,6.61,0.122,0
2S1P 122mA discharge,77111,6.61,0.124,0
2S1P 122mA discharge,77112,6.61,0.122,0
2S1P 122mA discharge,77113,6.61,0.12,0
2S1P 122mA discharge,77114,6.61,0.122,0
2S1P 122mA discharge,77115,6.61,0.122,0
2S1P 122mA discharge,77116,6.61,0.122,0
2S1P 122mA discharge,77117,6.61,0.122,0
2S1P 122mA discharge,77118,6.61,0.12,0
2S1P 122mA discharge,77119,6.61,0.122,0
2S1P 122mA discharge,77120,6.61,0.122,0
2S1P 122mA discharge,77121,6.61,0.122,0
2S1P 122mA discharge,77122,6.61,0.124,0
2S1P 122mA discharge,77123,6.61,0.122,0
2S1P 122mA discharge,77124,6.61,0.122,0
2S1P 122mA discharge,77125,6.61,0.122,0
2S1P 122mA discharge,77126,6.61,0.122,0
2S1P 122mA discharge,77127,6.61,0.122,0
2S1P 122mA discharge,77128,6.61,0.12,0
2S1P 122mA discharge,77129,6.61,0.122,0
2S1P 122mA discharge,77130,6.61,0.122,0
2S1P 122mA discharge,77131,6.61,0.122,0
2S1P 122mA discharge,77132,6.61,0.122,0
2S1P 122mA discharge,77133,6.61,0.12,0
2S1P 122mA discharge,77134,6.61,0.122,0
2S1P 122mA discharge,77135,6.61,0.122,0
2S1P 122mA discharge,77136,6.61,0.124,0
2S1P 122mA discharge,77137,6.61,0.124,0
2S1P 122mA discharge,77138,6.61,0.12,0
2S1P 122mA discharge,77139,6.61,0.122,0
2S1P 122mA discharge,77140,6.61,0.122,0
2S1P 122mA discharge,77141,6.61,0.124,0
2S1P 122mA discharge,77142,6.61,0.122,0
2S1P 122mA discharge,77143,6.61,0.12,0
2S1P 122mA discharge,77144,6.61,0.122,0
2S1P 122mA discharge,77145,6.61,0.122,0
2S1P 122mA discharge,77146,6.61,0.122,0
2S1P 122mA discharge,77147,6.61,0.122,0
2S1P 122mA discharge,77148,6.61,0.12,0
2S1P 122mA discharge,77149,6.61,0.122,0
2S1P 122mA discharge,77150,6.61,0.122,0
2S1P 122mA discharge,77151,6.61,0.122,0
2S1P 122mA discharge,77152,6.61,0.124,0
2S1P 122mA discharge,77153,6.61,0.12,0
2S1P 122mA discharge,77154,6.61,0.122,0
2S1P 122mA discharge,77155,6.61,0.124,0
2S1P 122mA discharge,77156,6.61,0.124,0
2S1P 122mA discharge,77157,6.61,0.122,0
2S1P 122mA discharge,77158,6.61,0.12,0
2S1P 122mA discharge,77159,6.61,0.122,0
2S1P 122mA discharge,77160,6.61,0.122,0
2S1P 122mA discharge,77161,6.61,0.124,0
2S1P 122mA discharge,77162,6.61,0.122,0
2S1P 122mA discharge,77163,6.61,0.12,0
2S1P 122mA discharge,77164,6.61,0.122,0
2S1P 122mA discharge,77165,6.61,0.122,0
2S1P 122mA discharge,77166,6.61,0.122,0
2S1P 122mA discharge,77167,6.61,0.124,0
2S1P 122mA discharge,77168,6.61,0.12,0
2S1P 122mA discharge,77169,6.61,0.122,0
2S1P 122mA discharge,77170,6.61,0.124,0
2S1P 122mA discharge,77171,6.61,0.122,0
2S1P 122mA discharge,77172,6.61,0.122,0
2S1P 122mA discharge,77173,6.61,0.12,0
2S1P 122mA discharge,77174,6.61,0.122,0
2S1P 122mA discharge,77175,6.61,0.122,0
2S1P 122mA discharge,77176,6.61,0.122,0
2S1P 122mA discharge,77177,6.61,0.122,0
2S1P 122mA discharge,77178,6.61,0.12,0
2S1P 122mA discharge,77179,6.61,0.122,0
2S1P 122mA discharge,77180,6.61,0.122,0
2S1P 122mA discharge,77181,6.61,0.124,0
2S1P 122mA discharge,77182,6.61,0.122,0
2S1P 122mA discharge,77183,6.61,0.122,0
2S1P 122mA discharge,77184,6.61,0.122,0
2S1P 122mA discharge,77185,6.61,0.124,0
2S1P 122mA discharge,77186,6.61,0.122,0
2S1P 122mA discharge,77187,6.61,0.122,0
2S1P 122mA discharge,77188,6.61,0.122,0
2S1P 122mA discharge,77189,6.61,0.12,0
2S1P 122mA discharge,77190,6.61,0.124,0
2S1P 122mA discharge,77191,6.61,0.122,0
2S1P 122mA discharge,77192,6.61,0.122,0
2S1P 122mA discharge,77193,6.61,0.122,0
2S1P 122mA discharge,77194,6.61,0.12,0
2S1P 122mA discharge,77195,6.61,0.124,0
2S1P 122mA discharge,77196,6.61,0.122,0
2S1P 122mA discharge,77197,6.61,0.122,0
2S1P 122mA discharge,77198,6.61,0.122,0
2S1P 122mA discharge,77199,6.61,0.124,0
2S1P 122mA discharge,77200,6.61,0.122,0
2S1P 122mA discharge,77201,6.61,0.122,0
2S1P 122mA discharge,77202,6.61,0.122,0
2S1P 122mA discharge,77203,6.61,0.122,0
2S1P 122mA discharge,77204,6.61,0.12,0
2S1P 122mA discharge,77205,6.61,0.12,0
2S1P 122mA discharge,77206,6.61,0.122,0
2S1P 122mA discharge,77207,6.61,0.122,0
2S1P 122mA discharge,77208,6.61,0.122,0
2S1P 122mA discharge,77209,6.61,0.12,0
2S1P 122mA discharge,77210,6.61,0.124,0
2S1P 122mA discharge,77211,6.61,0.122,0
2S1P 122mA discharge,77212,6.61,0.122,0
2S1P 122mA discharge,77213,6.61,0.124,0
2S1P 122mA discharge,77214,6.61,0.124,0
2S1P 122mA discharge,77215,6.61,0.12,0
2S1P 122mA discharge,77216,6.61,0.122,0
2S1P 122mA discharge,77217,6.6,0.122,0
2S1P 122mA discharge,77218,6.61,0.122,0
2S1P 122mA discharge,77219,6.61,0.124,0
2S1P 122mA discharge,77220,6.61,0.12,0
2S1P 122mA discharge,77221,6.6,0.122,0
2S1P 122mA discharge,77222,6.61,0.122,0
2S1P 122mA discharge,77223,6.61,0.122,0
2S1P 122mA discharge,77224,6.61,0.122,0
2S1P 122mA discharge,77225,6.61,0.124,0
2S1P 122mA discharge,77226,6.61,0.122,0
2S1P 122mA discharge,77227,6.61,0.122,0
2S1P 122mA discharge,77228,6.61,0.124,0
2S1P 122mA discharge,77229,6.61,0.124,0
2S1P 122mA discharge,77230,6.61,0.12,0
2S1P 122mA discharge,77231,6.61,0.122,0
2S1P 122mA discharge,77232,6.61,0.122,0
2S1P 122mA discharge,77233,6.61,0.122,0
2S1P 122mA discharge,77234,6.61,0.122,0
2S1P 122mA discharge,77235,6.61,0.12,0
2S1P 122mA discharge,77236,6.61,0.122,0
2S1P 122mA discharge,77237,6.61,0.122,0
2S1P 122mA discharge,77238,6.61,0.122,0
2S1P 122mA discharge,77239,6.6,0.122,0
2S1P 122mA discharge,77240,6.6,0.12,0
2S1P 122mA discharge,77241,6.6,0.122,0
2S1P 122mA discharge,77242,6.6,0.124,0
2S1P 122mA discharge,77243,6.6,0.124,0
2S1P 122mA discharge,77244,6.6,0.122,0
2S1P 122mA discharge,77245,6.6,0.12,0
2S1P 122mA discharge,77246,6.6,0.122,0
2S1P 122mA discharge,77247,6.6,0.122,0
2S1P 122mA discharge,77248,6.6,0.124,0
2S1P 122mA discharge,77249,6.6,0.122,0
2S1P 122mA discharge,77250,6.6,0.12,0
2S1P 122mA discharge,77251,6.6,0.122,0
2S1P 122mA discharge,77252,6.61,0.122,0
2S1P 122mA discharge,77253,6.6,0.122,0
2S1P 122mA discharge,77254,6.6,0.124,0
2S1P 122mA discharge,77255,6.6,0.12,0
2S1P 122mA discharge,77256,6.61,0.122,0
2S1P 122mA discharge,77257,6.6,0.124,0
2S1P 122mA discharge,77258,6.6,0.122,0
2S1P 122mA discharge,77259,6.6,0.122,0
2S1P 122mA discharge,77260,6.6,0.12,0
2S1P 122mA discharge,77261,6.61,0.122,0
2S1P 122mA discharge,77262,6.6,0.122,0
2S1P 122mA discharge,77263,6.6,0.122,0
2S1P 122mA discharge,77264,6.6,0.122,0
2S1P 122mA discharge,77265,6.6,0.12,0
2S1P 122mA discharge,77266,6.61,0.122,0
2S1P 122mA discharge,77267,6.6,0.122,0
2S1P 122mA discharge,77268,6.6,0.122,0
2S1P 122mA discharge,77269,6.6,0.124,0
2S1P 122mA discharge,77270,6.6,0.122,0
2S1P 122mA discharge,77271,6.6,0.12,0
2S1P 122mA discharge,77272,6.6,0.124,0
2S1P 122mA discharge,77273,6.6,0.124,0
2S1P 122mA discharge,77274,6.6,0.122,0
2S1P 122mA discharge,77275,6.6,0.122,0
2S1P 122mA discharge,77276,6.6,0.12,0
2S1P 122mA discharge,77277,6.6,0.122,0
